Date,Holiday,Weekend,Temperature,Bookings,Events,Occupancy,GuestCount
2025-04-22,0,0,33.5,182,0,35,334
2025-04-23,0,0,28.0,185,0,39,288
2025-04-24,0,0,19.9,209,0,40,361
2025-04-25,0,0,20.0,242,1,49,470
2025-04-26,0,1,33.6,245,0,52,367
2025-04-27,0,1,21.5,230,0,46,351
2025-04-28,0,0,29.7,206,0,38,323
2025-04-29,0,0,34.2,201,0,35,328
2025-04-30,0,0,26.1,171,0,39,263
2025-05-01,0,0,24.1,155,0,32,248
2025-05-02,0,0,24.9,216,0,44,423
2025-05-03,0,1,31.6,284,0,61,458
2025-05-04,0,1,28.6,280,0,53,480
2025-05-05,0,0,27.4,194,0,43,306
2025-05-06,0,0,19.6,206,0,42,379
2025-05-07,0,0,24.0,220,1,53,439
2025-05-08,0,0,31.6,217,0,39,424
2025-05-09,0,0,30.4,152,0,25,303
2025-05-10,0,1,35.1,236,0,44,360
2025-05-11,0,1,34.1,289,0,60,462
2025-05-12,0,0,35.0,239,1,55,475
2025-05-13,0,0,26.9,161,0,37,304
2025-05-14,0,0,28.1,153,0,32,242
2025-05-15,0,0,18.2,166,0,35,303
2025-05-16,0,0,35.1,188,0,39,366
2025-05-17,0,1,28.3,263,0,49,429
2025-05-18,0,1,29.3,293,0,58,576
2025-05-19,0,0,32.7,149,0,31,255
2025-05-20,0,0,18.5,210,0,46,353
2025-05-21,0,0,33.9,211,0,45,403
2025-05-22,0,0,34.5,170,0,39,285
2025-05-23,0,0,28.7,260,1,61,490
2025-05-24,0,1,33.2,291,0,55,563
2025-05-25,0,1,27.0,278,0,60,524
2025-05-26,0,0,19.3,207,0,38,399
2025-05-27,0,0,33.7,152,0,34,234
2025-05-28,0,0,35.3,198,0,36,373
2025-05-29,0,0,23.1,166,0,32,297
2025-05-30,0,0,18.2,198,0,37,335
2025-05-31,0,1,22.0,352,1,77,611
2025-06-01,0,1,31.5,255,0,54,412
2025-06-02,0,0,31.6,167,0,29,258
2025-06-03,0,0,26.7,162,0,34,262
2025-06-04,0,0,21.9,200,0,45,396
2025-06-05,0,0,31.7,145,0,27,234
2025-06-06,0,0,26.7,214,0,48,345
2025-06-07,0,1,31.3,249,0,48,405
2025-06-08,0,1,19.0,384,1,83,620
2025-06-09,0,0,22.7,208,0,45,367
2025-06-10,0,0,32.0,160,0,28,314
2025-06-11,0,0,19.4,267,1,52,492
2025-06-12,0,0,20.7,158,0,33,271
2025-06-13,0,0,27.1,180,0,34,323
2025-06-14,0,1,30.1,254,0,46,474
2025-06-15,0,1,32.6,305,0,65,544
2025-06-16,0,0,18.5,149,0,29,226
2025-06-17,0,0,25.8,174,0,34,263
2025-06-18,0,0,35.5,226,1,52,426
2025-06-19,0,0,26.7,161,0,36,250
2025-06-20,0,0,31.1,152,0,35,229
2025-06-21,0,1,32.3,291,0,62,455
2025-06-22,0,1,31.7,284,0,53,532
2025-06-23,0,0,36.0,143,0,34,279
2025-06-24,0,0,28.6,290,1,60,440
2025-06-25,0,0,26.4,184,0,42,336
2025-06-26,0,0,23.9,217,0,46,367
2025-06-27,0,0,32.7,197,0,37,368
2025-06-28,0,1,29.4,282,0,58,503
2025-06-29,0,1,25.0,260,0,55,517
2025-06-30,0,0,32.8,187,0,39,290
2025-07-01,0,0,34.9,292,1,59,508
2025-07-02,0,0,25.6,220,0,47,336
2025-07-03,0,0,19.6,141,0,33,234
2025-07-04,1,0,20.0,304,0,66,568
2025-07-05,0,1,32.7,346,1,77,636
2025-07-06,0,1,34.2,275,0,50,472
2025-07-07,0,0,22.4,169,0,39,323
2025-07-08,0,0,32.3,250,1,53,495
2025-07-09,0,0,19.1,209,0,47,370
2025-07-10,0,0,26.6,185,0,33,333
2025-07-11,0,0,20.6,207,0,38,321
2025-07-12,0,1,31.8,234,0,46,389
2025-07-13,0,1,25.8,257,0,50,424
2025-07-14,0,0,25.9,145,0,28,264
2025-07-15,0,0,19.3,271,1,62,537
2025-07-16,0,0,18.8,194,0,39,298
2025-07-17,0,0,31.3,162,0,30,308
2025-07-18,0,0,22.6,219,0,40,401
2025-07-19,0,1,28.9,274,0,56,474
2025-07-20,0,1,20.5,302,0,55,463
2025-07-21,0,0,22.4,211,0,45,390
2025-07-22,0,0,22.7,214,0,48,327
2025-07-23,0,0,35.2,152,0,25,257
2025-07-24,0,0,29.9,142,0,33,257
2025-07-25,0,0,23.1,181,0,34,345
2025-07-26,0,1,25.2,297,0,58,484
2025-07-27,0,1,18.1,298,0,62,450
2025-07-28,0,0,30.5,169,0,37,262
2025-07-29,0,0,30.8,150,0,27,245
2025-07-30,0,0,18.6,177,0,35,327
2025-07-31,0,0,35.2,150,0,28,290
2025-08-01,0,0,24.5,172,0,30,341
2025-08-02,0,1,23.0,306,0,59,603
2025-08-03,0,1,32.0,265,0,51,460
2025-08-04,0,0,33.7,172,0,35,269
2025-08-05,0,0,31.6,161,0,35,297
2025-08-06,0,0,29.2,201,0,45,359
2025-08-07,0,0,26.6,176,0,38,291
2025-08-08,0,0,34.8,140,0,28,212
2025-08-09,0,1,29.1,263,0,52,485
2025-08-10,0,1,35.9,233,0,52,420
2025-08-11,0,0,26.0,206,0,42,338
2025-08-12,0,0,29.7,192,0,37,333
2025-08-13,0,0,23.9,170,0,29,266
2025-08-14,0,0,23.6,205,0,45,356
2025-08-15,0,0,22.2,206,0,36,335
2025-08-16,0,1,18.9,345,1,77,523
2025-08-17,0,1,24.8,315,1,63,485
2025-08-18,0,0,18.1,145,0,27,267
2025-08-19,0,0,25.7,193,0,42,348
2025-08-20,0,0,23.8,171,0,31,265
2025-08-21,0,0,18.7,169,0,39,301
2025-08-22,0,0,24.9,159,0,32,245
2025-08-23,0,1,22.3,234,0,52,453
2025-08-24,0,1,25.2,238,0,48,418
2025-08-25,0,0,28.6,187,0,42,331
2025-08-26,0,0,24.9,144,0,30,277
2025-08-27,0,0,26.6,189,0,37,362
2025-08-28,0,0,20.3,188,0,42,338
2025-08-29,0,0,20.5,153,0,35,301
2025-08-30,0,1,30.7,266,0,48,402
2025-08-31,0,1,19.8,244,0,48,402
2025-09-01,0,0,32.2,160,0,32,246
2025-09-02,0,0,33.9,153,0,27,247
2025-09-03,0,0,27.1,143,0,34,265
2025-09-04,0,0,35.0,153,0,34,304
2025-09-05,0,0,30.1,151,0,33,282
2025-09-06,0,1,25.1,293,0,63,570
2025-09-07,0,1,22.7,243,0,51,467
2025-09-08,0,0,19.6,147,0,24,226
2025-09-09,0,0,32.9,195,0,40,364
2025-09-10,0,0,35.0,164,0,31,310
2025-09-11,0,0,33.1,157,0,28,270
2025-09-12,0,0,29.0,162,0,35,287
2025-09-13,0,1,25.1,305,0,65,530
2025-09-14,0,1,19.5,312,1,62,551
2025-09-15,0,0,31.2,206,0,40,365
2025-09-16,0,0,25.9,291,1,61,468
2025-09-17,0,0,32.1,156,0,35,234
2025-09-18,0,0,36.0,183,0,35,297
2025-09-19,0,0,34.9,230,1,46,397
2025-09-20,0,1,30.6,374,1,84,618
2025-09-21,0,1,29.6,282,0,56,560
2025-09-22,0,0,32.9,143,0,28,218
2025-09-23,0,0,32.4,212,0,44,414
2025-09-24,0,0,21.5,194,0,35,371
2025-09-25,0,0,24.3,160,0,35,297
2025-09-26,0,0,25.4,178,0,31,288
2025-09-27,0,1,27.2,260,0,51,509
2025-09-28,0,1,27.1,266,0,50,497
2025-09-29,0,0,27.1,144,0,30,278
2025-09-30,0,0,27.5,154,0,30,302
2025-10-01,0,0,33.5,151,0,35,261
2025-10-02,0,0,30.1,159,0,34,272
2025-10-03,0,0,32.4,167,0,29,328
2025-10-04,0,1,25.5,281,0,55,528
2025-10-05,0,1,34.8,248,0,46,454
2025-10-06,0,0,27.3,142,0,27,233
2025-10-07,0,0,33.5,211,0,41,392
2025-10-08,0,0,29.1,174,0,30,320
2025-10-09,0,0,20.8,184,0,33,298
2025-10-10,0,0,32.0,212,0,44,407
2025-10-11,0,1,23.1,256,0,50,408
2025-10-12,0,1,23.0,277,0,57,462
2025-10-13,0,0,25.6,152,0,26,278
2025-10-14,0,0,19.8,144,0,27,235
2025-10-15,0,0,29.1,205,0,40,390
2025-10-16,0,0,35.1,151,0,33,269
2025-10-17,0,0,19.1,155,0,33,272
2025-10-18,0,1,20.7,260,0,55,408
2025-10-19,0,1,20.3,289,0,55,435
2025-10-20,0,0,35.3,197,0,40,361
2025-10-21,0,0,34.3,216,0,44,372
2025-10-22,0,0,34.0,160,0,29,310
2025-10-23,0,0,26.5,213,0,43,350
2025-10-24,0,0,34.2,153,0,26,269
2025-10-25,0,1,27.9,295,0,57,486
2025-10-26,0,1,29.7,276,0,54,451
2025-10-27,0,0,31.3,155,0,26,304
2025-10-28,0,0,19.3,145,0,31,289
2025-10-29,0,0,34.0,167,0,33,267
2025-10-30,0,0,25.1,207,0,37,343
2025-10-31,1,0,20.8,273,0,59,456
2025-11-01,0,1,26.7,259,0,47,486
2025-11-02,0,1,22.4,310,0,59,470
2025-11-03,0,0,33.1,163,0,37,316
2025-11-04,0,0,33.9,189,0,36,351
2025-11-05,0,0,23.6,173,0,38,271
2025-11-06,0,0,20.7,211,0,41,359
2025-11-07,0,0,19.2,220,0,41,400
2025-11-08,0,1,26.1,281,0,56,460
2025-11-09,0,1,25.5,279,0,58,547
2025-11-10,0,0,19.9,299,1,60,479
2025-11-11,0,0,22.9,183,0,36,352
2025-11-12,0,0,20.5,206,0,42,355
2025-11-13,0,0,25.1,161,0,32,255
2025-11-14,0,0,33.4,209,0,44,317
2025-11-15,0,1,24.1,276,0,58,449
2025-11-16,0,1,22.7,236,0,51,366
2025-11-17,0,0,19.6,214,0,47,349
2025-11-18,0,0,23.9,187,0,41,330
2025-11-19,0,0,35.5,218,0,45,425
2025-11-20,0,0,25.0,156,0,28,271
2025-11-21,0,0,24.8,165,0,33,316
2025-11-22,0,1,33.9,271,0,58,500
2025-11-23,0,1,30.0,285,0,62,547
2025-11-24,0,0,31.2,262,1,53,428
2025-11-25,1,0,28.4,290,0,62,554
2025-11-26,0,0,32.7,159,0,33,297
2025-11-27,0,0,30.9,157,0,27,235
2025-11-28,0,0,20.8,154,0,30,249
2025-11-29,0,1,26.1,289,0,55,513
2025-11-30,0,1,19.0,271,0,57,429
2025-12-01,0,0,30.1,180,0,35,356
2025-12-02,0,0,28.9,212,0,46,323
2025-12-03,0,0,32.9,146,0,28,225
2025-12-04,0,0,19.3,189,0,40,321
2025-12-05,0,0,24.6,144,0,31,260
2025-12-06,0,1,23.9,292,0,55,471
2025-12-07,0,1,31.3,240,0,49,364
2025-12-08,0,0,25.2,164,0,33,276
2025-12-09,0,0,32.6,279,1,58,540
2025-12-10,0,0,28.4,146,0,27,262
2025-12-11,0,0,25.0,199,0,35,373
2025-12-12,0,0,23.6,163,0,38,321
2025-12-13,0,1,24.2,352,1,79,622
2025-12-14,0,1,34.5,239,0,49,374
2025-12-15,0,0,31.2,194,0,44,338
2025-12-16,0,0,25.7,278,1,64,460
2025-12-17,0,0,23.2,205,0,43,338
2025-12-18,0,0,18.7,195,0,44,366
2025-12-19,0,0,31.0,209,0,44,313
2025-12-20,0,1,29.3,278,0,56,498
2025-12-21,0,1,31.8,257,0,53,416
2025-12-22,0,0,24.9,192,0,42,305
2025-12-23,0,0,26.1,149,0,27,263
2025-12-24,1,0,31.4,322,0,69,635
2025-12-25,1,0,19.6,262,0,62,462
2025-12-26,0,0,22.1,194,0,34,368
2025-12-27,0,1,18.1,296,0,63,540
2025-12-28,0,1,31.5,234,0,52,440
2025-12-29,0,0,27.7,166,0,36,307
2025-12-30,0,0,30.7,146,0,34,234
2025-12-31,1,0,25.2,318,0,70,538
2026-01-01,1,0,23.4,325,0,72,614
2026-01-02,0,0,35.2,148,0,27,295
2026-01-03,0,1,31.6,245,0,46,412
2026-01-04,0,1,31.0,297,0,54,560
2026-01-05,0,0,22.2,202,0,43,326
2026-01-06,0,0,22.6,235,1,50,450
2026-01-07,0,0,34.9,216,0,41,420
2026-01-08,0,0,31.8,166,0,37,303
2026-01-09,0,0,22.6,173,0,35,300
2026-01-10,0,1,22.9,281,0,58,472
2026-01-11,0,1,29.4,308,0,67,534
2026-01-12,0,0,29.7,140,0,27,269
2026-01-13,0,0,24.8,211,0,37,336
2026-01-14,0,0,32.0,190,0,37,326
2026-01-15,0,0,21.1,153,0,35,232
2026-01-16,0,0,35.2,160,0,36,256
2026-01-17,0,1,27.9,300,0,62,498
2026-01-18,0,1,21.1,277,0,56,551
2026-01-19,0,0,24.6,217,0,42,366
2026-01-20,0,0,33.6,190,0,43,301
2026-01-21,0,0,29.4,170,0,34,269
2026-01-22,0,0,26.1,150,0,25,272
2026-01-23,0,0,32.3,185,0,33,296
2026-01-24,0,1,24.9,283,0,57,520
2026-01-25,0,1,23.6,241,0,50,425
2026-01-26,0,0,26.0,205,0,40,368
2026-01-27,0,0,21.3,194,0,40,321
2026-01-28,0,0,19.9,153,0,35,296
2026-01-29,0,0,22.3,201,0,35,338
2026-01-30,0,0,20.8,172,0,39,291
2026-01-31,0,1,18.6,232,0,46,371
2026-02-01,0,1,32.7,298,0,60,568
2026-02-02,0,0,19.9,151,0,31,273
2026-02-03,0,0,29.5,211,0,41,405
2026-02-04,0,0,24.2,212,0,44,397
2026-02-05,0,0,29.9,183,0,42,340
2026-02-06,0,0,19.6,189,0,38,329
2026-02-07,0,1,28.8,235,0,46,397
2026-02-08,0,1,25.5,265,0,51,461
2026-02-09,0,0,29.3,185,0,40,321
2026-02-10,0,0,20.1,178,0,41,276
2026-02-11,0,0,29.2,204,0,41,317
2026-02-12,0,0,29.5,165,0,32,288
2026-02-13,0,0,20.5,208,0,38,317
2026-02-14,1,1,30.9,391,0,78,733
2026-02-15,0,1,26.6,254,0,56,438
2026-02-16,0,0,21.1,220,0,47,389
2026-02-17,0,0,19.2,193,0,42,331
2026-02-18,0,0,28.5,210,0,44,356
2026-02-19,0,0,33.5,298,1,64,582
2026-02-20,0,0,29.3,162,0,32,285
2026-02-21,0,1,25.7,289,0,54,555
2026-02-22,0,1,19.3,290,0,62,480
2026-02-23,0,0,21.2,169,0,38,262
2026-02-24,0,0,20.5,161,0,31,273
2026-02-25,0,0,31.9,145,0,24,260
2026-02-26,0,0,30.6,176,0,37,350
2026-02-27,0,0,23.2,162,0,32,260
2026-02-28,0,1,20.7,259,0,54,436
2026-03-01,0,1,25.8,284,0,59,447
2026-03-02,0,0,30.3,218,0,46,360
2026-03-03,0,0,25.3,188,0,37,304
2026-03-04,0,0,19.5,197,0,34,322
2026-03-05,0,0,23.8,163,0,29,294
2026-03-06,0,0,26.2,146,0,31,285
2026-03-07,0,1,31.5,234,0,42,465
2026-03-08,0,1,33.7,284,0,55,436
2026-03-09,0,0,33.6,219,0,48,341
2026-03-10,0,0,30.8,163,0,35,256
2026-03-11,0,0,20.7,166,0,33,276
2026-03-12,0,0,24.3,193,0,39,380
2026-03-13,0,0,35.9,199,0,44,338
2026-03-14,0,1,19.6,287,0,58,516
2026-03-15,0,1,30.4,240,0,50,408
2026-03-16,0,0,18.9,183,0,35,347
2026-03-17,0,0,25.8,167,0,31,331
2026-03-18,0,0,20.2,220,0,39,407
2026-03-19,0,0,30.2,165,0,29,297
2026-03-20,0,0,26.1,215,0,39,367
2026-03-21,0,1,21.4,278,0,55,459
2026-03-22,0,1,29.9,298,0,60,582
2026-03-23,0,0,27.1,215,0,38,382
2026-03-24,0,0,21.7,168,0,37,255
2026-03-25,0,0,21.6,190,0,43,314
2026-03-26,0,0,25.2,146,0,30,258
2026-03-27,0,0,19.1,150,0,31,225
2026-03-28,0,1,33.2,264,0,53,416
2026-03-29,0,1,28.9,295,0,59,535
2026-03-30,0,0,34.4,181,0,40,341
2026-03-31,0,0,34.1,164,0,30,246
2026-04-01,0,0,25.0,153,0,29,295
2026-04-02,0,0,20.9,187,0,41,331
2026-04-03,0,0,21.8,215,0,45,383
2026-04-04,0,1,33.8,305,0,66,524
2026-04-05,0,1,31.1,295,0,64,481
2026-04-06,0,0,30.9,175,0,33,344
2026-04-07,0,0,20.8,155,0,32,241
2026-04-08,0,0,35.3,147,0,25,288
2026-04-09,0,0,33.0,194,0,36,336
2026-04-10,0,0,24.1,157,0,32,257
2026-04-11,0,1,24.4,285,0,62,483
2026-04-12,0,1,32.3,255,0,56,498
2026-04-13,0,0,32.9,143,0,33,257
2026-04-14,0,0,30.8,287,1,63,538
2026-04-15,0,0,34.7,163,0,38,305
2026-04-16,0,0,18.2,196,0,36,328
2026-04-17,0,0,26.6,207,0,36,337
2026-04-18,0,1,29.9,248,0,55,394
2026-04-19,0,1,30.8,275,0,52,443
2026-04-20,0,0,19.0,196,0,39,312
2026-04-21,0,0,27.1,202,0,45,367
2026-04-22,0,0,21.9,198,0,42,320
2026-04-23,0,0,18.6,204,0,40,366
2026-04-24,0,0,25.6,193,0,42,338
2026-04-25,0,1,25.2,259,0,49,424
2026-04-26,0,1,24.9,237,0,47,450
2026-04-27,0,0,27.7,214,0,45,407
2026-04-28,0,0,24.6,185,0,33,367
2026-04-29,0,0,20.0,175,0,38,333
2026-04-30,0,0,31.4,148,0,26,289
2026-05-01,0,0,32.4,197,0,37,323
2026-05-02,0,1,32.9,325,1,71,594
2026-05-03,0,1,28.6,273,0,55,528
2026-05-04,0,0,21.5,170,0,36,317
2026-05-05,0,0,30.1,196,0,44,337
2026-05-06,0,0,24.4,151,0,29,234
2026-05-07,0,0,32.0,295,1,59,541
2026-05-08,0,0,35.9,214,0,46,341
2026-05-09,0,1,27.1,357,1,75,693
2026-05-10,0,1,23.9,268,0,53,453
2026-05-11,0,0,24.8,199,0,43,350
2026-05-12,0,0,31.2,158,0,36,314
2026-05-13,0,0,28.3,186,0,36,360
2026-05-14,0,0,22.1,211,0,39,368
2026-05-15,0,0,24.5,147,0,24,229
2026-05-16,0,1,27.8,297,0,61,482
2026-05-17,0,1,34.3,242,0,50,384
2026-05-18,0,0,33.8,155,0,34,258
2026-05-19,0,0,32.9,192,0,33,371
2026-05-20,0,0,29.2,142,0,31,263
2026-05-21,0,0,29.2,172,0,32,270
2026-05-22,0,0,28.2,188,0,38,371
2026-05-23,0,1,32.2,264,0,48,461
2026-05-24,0,1,22.2,233,0,47,433
2026-05-25,0,0,35.5,266,1,56,463
2026-05-26,0,0,33.3,194,0,40,302
2026-05-27,0,0,31.6,146,0,32,235
2026-05-28,0,0,25.7,194,0,41,359
2026-05-29,0,0,35.9,163,0,28,308
2026-05-30,0,1,33.9,253,0,49,427
2026-05-31,0,1,27.3,287,0,61,554
2026-06-01,0,0,35.2,185,0,32,342
2026-06-02,0,0,24.3,220,0,48,424
2026-06-03,0,0,19.7,140,0,26,243
2026-06-04,0,0,35.3,179,0,37,268
2026-06-05,0,0,26.0,213,0,47,418
2026-06-06,0,1,18.0,243,0,48,374
2026-06-07,0,1,33.2,243,0,53,451
2026-06-08,0,0,35.1,219,0,42,417
2026-06-09,0,0,21.3,143,0,26,233
2026-06-10,0,0,19.2,202,0,36,399
2026-06-11,0,0,28.8,140,0,29,211
2026-06-12,0,0,22.9,208,0,38,361
2026-06-13,0,1,26.9,263,0,56,446
2026-06-14,0,1,23.3,274,0,58,449
2026-06-15,0,0,18.7,183,0,35,302
2026-06-16,0,0,27.8,218,0,44,389
2026-06-17,0,0,30.5,155,0,35,253
2026-06-18,0,0,27.4,214,0,43,406
2026-06-19,0,0,28.8,203,0,42,323
2026-06-20,0,1,24.3,232,0,44,359
2026-06-21,0,1,35.3,291,0,59,494
2026-06-22,0,0,24.4,144,0,30,243
2026-06-23,0,0,20.9,180,0,41,286
2026-06-24,0,0,33.1,166,0,32,280
2026-06-25,0,0,19.4,170,0,38,302
2026-06-26,0,0,24.1,181,0,35,298
2026-06-27,0,1,21.2,274,0,56,515
2026-06-28,0,1,29.6,267,0,51,499
2026-06-29,0,0,32.5,154,0,31,291
2026-06-30,0,0,23.8,174,0,32,327
2026-07-01,0,0,18.9,201,0,37,306
2026-07-02,0,0,29.2,245,1,54,429
2026-07-03,0,0,23.2,171,0,39,318
2026-07-04,1,1,33.1,392,0,83,589
2026-07-05,0,1,19.5,318,1,65,570
2026-07-06,0,0,24.0,168,0,36,267
2026-07-07,0,0,35.7,214,0,47,352
2026-07-08,0,0,20.5,172,0,35,331
2026-07-09,0,0,19.3,156,0,28,277
2026-07-10,0,0,24.6,201,0,39,393
2026-07-11,0,1,25.2,306,0,59,515
2026-07-12,0,1,19.0,249,0,45,489
2026-07-13,0,0,35.4,192,0,43,291
2026-07-14,0,0,32.1,220,0,41,396
2026-07-15,0,0,21.5,157,0,36,252
2026-07-16,0,0,21.5,175,0,36,271
2026-07-17,0,0,24.2,171,0,39,340
2026-07-18,0,1,33.6,233,0,49,440
2026-07-19,0,1,32.3,301,0,62,503
2026-07-20,0,0,34.3,219,0,40,363
2026-07-21,0,0,32.6,165,0,30,324
2026-07-22,0,0,34.8,155,0,35,308
2026-07-23,0,0,32.5,182,0,33,318
2026-07-24,0,0,30.5,216,0,42,354
2026-07-25,0,1,19.5,270,0,57,502
2026-07-26,0,1,25.4,256,0,49,419
2026-07-27,0,0,26.0,210,0,47,405
2026-07-28,0,0,20.1,172,0,34,289
2026-07-29,0,0,29.2,204,0,38,307
2026-07-30,0,0,23.1,163,0,33,269
2026-07-31,0,0,30.3,208,0,37,342
2026-08-01,0,1,18.1,276,0,54,520
2026-08-02,0,1,34.1,289,0,62,488
2026-08-03,0,0,24.5,257,1,55,457
2026-08-04,0,0,30.6,218,0,49,378
2026-08-05,0,0,30.6,188,0,42,336
2026-08-06,0,0,29.8,207,0,37,390
2026-08-07,0,0,34.4,187,0,35,347
2026-08-08,0,1,34.7,263,0,51,493
2026-08-09,0,1,31.8,253,0,53,393
2026-08-10,0,0,35.0,143,0,29,264
2026-08-11,0,0,24.6,183,0,35,363
2026-08-12,0,0,22.3,184,0,38,279
2026-08-13,0,0,30.1,177,0,40,312
2026-08-14,0,0,28.9,200,0,44,393
2026-08-15,0,1,34.2,267,0,55,507
2026-08-16,0,1,29.0,230,0,49,360
2026-08-17,0,0,34.3,194,0,43,378
2026-08-18,0,0,34.6,174,0,30,314
2026-08-19,0,0,30.1,181,0,31,315
2026-08-20,0,0,32.2,151,0,27,276
2026-08-21,0,0,34.0,186,0,41,282
2026-08-22,0,1,33.0,360,1,73,542
2026-08-23,0,1,26.1,277,0,59,474
2026-08-24,0,0,20.8,191,0,43,297
2026-08-25,0,0,33.4,147,0,32,267
2026-08-26,0,0,28.6,219,0,43,430
2026-08-27,0,0,32.7,171,0,29,320
2026-08-28,0,0,35.3,164,0,34,320
2026-08-29,0,1,20.0,304,0,56,467
2026-08-30,0,1,22.4,274,0,58,538
2026-08-31,0,0,30.2,220,0,43,400
2026-09-01,0,0,25.4,165,0,32,262
2026-09-02,0,0,28.9,178,0,31,301
2026-09-03,0,0,18.1,258,1,52,485
2026-09-04,0,0,28.1,183,0,34,356
2026-09-05,0,1,34.4,265,0,51,520
2026-09-06,0,1,20.1,243,0,51,471
2026-09-07,0,0,23.2,180,0,35,315
2026-09-08,0,0,29.5,176,0,38,301
2026-09-09,0,0,27.6,211,0,43,345
2026-09-10,0,0,20.4,177,0,39,320
2026-09-11,0,0,22.8,142,0,27,213
2026-09-12,0,1,27.7,299,0,65,514
2026-09-13,0,1,18.5,289,0,58,445
2026-09-14,0,0,28.2,218,0,46,421
2026-09-15,0,0,35.4,195,0,40,309
2026-09-16,0,0,24.7,219,0,44,423
2026-09-17,0,0,32.1,210,0,44,353
2026-09-18,0,0,30.0,199,0,45,312
2026-09-19,0,1,21.9,251,0,50,392
2026-09-20,0,1,22.1,253,0,46,480
2026-09-21,0,0,33.8,179,0,34,301
2026-09-22,0,0,20.7,214,0,38,402
2026-09-23,0,0,21.0,218,0,41,420
2026-09-24,0,0,30.8,148,0,34,265
2026-09-25,0,0,21.5,198,0,42,299
2026-09-26,0,1,27.7,302,0,55,573
2026-09-27,0,1,33.8,303,0,62,549
2026-09-28,0,0,27.3,181,0,40,309
2026-09-29,0,0,20.0,150,0,34,253
2026-09-30,0,0,24.3,253,1,56,473
2026-10-01,0,0,19.6,158,0,35,299
2026-10-02,0,0,18.6,234,1,50,400
2026-10-03,0,1,27.9,249,0,52,466
2026-10-04,0,1,32.0,281,0,57,561
2026-10-05,0,0,29.2,200,0,44,329
2026-10-06,0,0,30.8,207,0,42,344
2026-10-07,0,0,26.6,177,0,34,293
2026-10-08,0,0,34.5,182,0,33,354
2026-10-09,0,0,35.3,210,0,44,400
2026-10-10,0,1,19.2,236,0,44,416
2026-10-11,0,1,28.7,306,0,57,580
2026-10-12,0,0,19.9,173,0,35,284
2026-10-13,0,0,28.5,188,0,37,354
2026-10-14,0,0,24.1,291,1,58,496
2026-10-15,0,0,22.2,191,0,39,329
2026-10-16,0,0,33.7,185,0,35,346
2026-10-17,0,1,31.5,271,0,53,433
2026-10-18,0,1,27.0,288,0,63,535
2026-10-19,0,0,21.4,184,0,36,341
2026-10-20,0,0,26.1,198,0,45,311
2026-10-21,0,0,34.9,170,0,37,332
2026-10-22,0,0,31.4,185,0,36,283
2026-10-23,0,0,32.7,141,0,28,256
2026-10-24,0,1,32.1,296,0,60,492
2026-10-25,0,1,28.4,257,0,55,447
2026-10-26,0,0,34.4,144,0,34,270
2026-10-27,0,0,28.9,193,0,38,329
2026-10-28,0,0,26.2,178,0,34,288
2026-10-29,0,0,24.4,173,0,35,277
2026-10-30,0,0,19.7,146,0,30,264
2026-10-31,1,1,24.6,406,0,91,725
2026-11-01,0,1,23.8,246,0,52,473
2026-11-02,0,0,22.5,172,0,29,325
2026-11-03,0,0,29.6,167,0,38,260
2026-11-04,0,0,26.4,215,0,46,341
2026-11-05,0,0,27.6,195,0,38,334
2026-11-06,0,0,19.6,256,1,60,478
2026-11-07,0,1,33.2,273,0,51,456
2026-11-08,0,1,35.9,309,0,67,571
2026-11-09,0,0,25.8,154,0,34,306
2026-11-10,0,0,28.4,183,0,41,297
2026-11-11,0,0,20.5,165,0,31,280
2026-11-12,0,0,30.4,173,0,32,267
2026-11-13,0,0,23.9,165,0,37,256
2026-11-14,0,1,34.3,280,0,56,492
2026-11-15,0,1,19.4,289,0,57,501
2026-11-16,0,0,31.1,197,0,43,386
2026-11-17,0,0,20.2,185,0,41,280
2026-11-18,0,0,34.4,206,0,43,333
2026-11-19,0,0,22.9,209,0,40,363
2026-11-20,0,0,18.6,176,0,34,308
2026-11-21,0,1,28.4,263,0,54,485
2026-11-22,0,1,25.2,291,0,53,578
2026-11-23,0,0,33.6,199,0,35,308
2026-11-24,0,0,23.8,152,0,31,273
2026-11-25,1,0,29.9,290,0,65,446
2026-11-26,0,0,31.5,177,0,30,345
2026-11-27,0,0,27.6,292,1,59,450
2026-11-28,0,1,31.0,265,0,53,410
2026-11-29,0,1,20.2,310,0,62,503
2026-11-30,0,0,26.9,201,0,44,366
2026-12-01,0,0,31.7,176,0,31,332
2026-12-02,0,0,18.9,219,0,48,359
2026-12-03,0,0,22.6,145,0,33,258
2026-12-04,0,0,24.7,191,0,41,305
2026-12-05,0,1,21.8,247,0,44,486
2026-12-06,0,1,24.8,275,0,60,430
2026-12-07,0,0,32.5,145,0,24,250
2026-12-08,0,0,25.7,157,0,33,287
2026-12-09,0,0,21.0,191,0,36,343
2026-12-10,0,0,27.5,195,0,35,305
2026-12-11,0,0,19.9,151,0,34,271
2026-12-12,0,1,20.9,313,1,69,584
2026-12-13,0,1,22.9,288,0,63,505
2026-12-14,0,0,27.3,147,0,32,275
2026-12-15,0,0,36.0,146,0,26,271
2026-12-16,0,0,19.8,170,0,37,286
2026-12-17,0,0,20.6,206,0,46,394
2026-12-18,0,0,20.7,206,0,46,343
2026-12-19,0,1,24.8,297,0,62,554
